2021-07-31 10:34:06.516 | INFO     | BL.bot.SwT:<module>:66 - Running in test mode: False
2021-07-31 10:34:06.517 | INFO     | BL.bot.SwT:<module>:67 - Running on selected quote currencies: False
2021-07-31 10:34:06.518 | INFO     | BL.bot.SwT:<module>:68 - Always generate ST long buy signal: False
2021-07-31 10:34:06.519 | INFO     | BL.bot.SwT:<module>:69 - Always generate ST short sell signal: False
2021-07-31 10:36:26.369 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:26.370 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:32.392 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:32.394 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:37.395 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:37.397 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:39.563 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:39.565 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:45.568 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:45.569 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:53.514 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:53.521 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:54.510 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:54.522 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:55.522 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:36:55.529 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:00.584 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:00.591 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:01.496 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:01.501 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:43.474 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:43.475 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:45.288 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:45.290 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:45.864 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:45.866 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:46.826 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:46.828 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:59.042 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:37:59.044 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:08.000 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:08.001 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:09.000 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:09.001 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:10.011 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:10.012 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:35.546 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:35.548 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-31 10:38:47.758 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
