2021-07-30 19:27:43.622 | INFO     | BL.bot.SwT:<module>:66 - Running in test mode: False
2021-07-30 19:27:43.623 | INFO     | BL.bot.SwT:<module>:67 - Running on selected quote currencies: False
2021-07-30 19:27:43.623 | INFO     | BL.bot.SwT:<module>:68 - Always generate ST long buy signal: False
2021-07-30 19:27:43.623 | INFO     | BL.bot.SwT:<module>:69 - Always generate ST short sell signal: False
2021-07-30 19:34:20.818 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:20.820 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:20.827 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:20.828 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:21.710 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:21.711 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:22.635 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:22.635 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:34:25.693 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:34:27.990 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:34:30.795 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XLM-USDT, Entry is disabled.
2021-07-30 19:34:33.121 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ZRX-ETH, Entry is disabled.
2021-07-30 19:34:34.169 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ZRX-USDT, Entry is disabled.
2021-07-30 19:34:34.169 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAVES-BTC, Entry is disabled.
2021-07-30 19:34:35.009 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:34:35.009 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:34:35.926 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ZRX-USDT, Entry is disabled.
2021-07-30 19:34:56.196 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-USDT, Entry is disabled.
2021-07-30 19:34:59.250 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XLM-BTC, Entry is disabled.
2021-07-30 19:35:08.491 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-USDT, Entry is disabled.
2021-07-30 19:35:10.723 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: LTC-USDT, Entry is disabled.
2021-07-30 19:35:10.723 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAXP-USDT, Entry is disabled.
2021-07-30 19:35:10.739 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:35:10.739 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAVES-BTC, Entry is disabled.
2021-07-30 19:35:10.739 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: TUSD-BTC, Entry is disabled.
2021-07-30 19:35:10.754 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-BTC, Entry is disabled.
2021-07-30 19:35:10.761 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XLM-BTC, Entry is disabled.
2021-07-30 19:35:10.761 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: CELO-BTC, Entry is disabled.
2021-07-30 19:35:10.776 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:35:10.792 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: NMR-USDT, Entry is disabled.
2021-07-30 19:35:10.808 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: MATIC-USDT, Entry is disabled.
2021-07-30 19:35:10.816 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: TUSD-ETH, Entry is disabled.
2021-07-30 19:35:10.821 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-USDT, Entry is disabled.
2021-07-30 19:35:10.826 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ENJ-BTC, Entry is disabled.
2021-07-30 19:35:10.831 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: STRAX-BTC, Entry is disabled.
2021-07-30 19:35:10.834 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAXP-ETH, Entry is disabled.
2021-07-30 19:35:10.834 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDC-ETH, Entry is disabled.
2021-07-30 19:35:10.834 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DAI-ETH, Entry is disabled.
2021-07-30 19:35:10.850 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XEM-ETH, Entry is disabled.
2021-07-30 19:35:10.850 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ARK-BTC, Entry is disabled.
2021-07-30 19:35:10.861 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDC-BTC, Entry is disabled.
2021-07-30 19:35:10.861 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XEM-USDT, Entry is disabled.
2021-07-30 19:35:10.861 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XLM-USDT, Entry is disabled.
2021-07-30 19:35:10.876 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: MATIC-BTC, Entry is disabled.
2021-07-30 19:35:10.876 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XLM-ETH, Entry is disabled.
2021-07-30 19:35:10.876 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: CVC-BTC, Entry is disabled.
2021-07-30 19:35:10.892 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: SOLVE-BTC, Entry is disabled.
2021-07-30 19:35:10.892 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XTZ-USDT, Entry is disabled.
2021-07-30 19:35:10.892 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: PPC-BTC, Entry is disabled.
2021-07-30 19:35:10.908 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: SOLVE-USDT, Entry is disabled.
2021-07-30 19:35:10.908 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: NMR-BTC, Entry is disabled.
2021-07-30 19:35:10.908 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ENJ-ETH, Entry is disabled.
2021-07-30 19:35:10.923 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: GBYTE-BTC, Entry is disabled.
2021-07-30 19:35:10.939 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ZRX-ETH, Entry is disabled.
2021-07-30 19:35:10.939 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAVES-USDT, Entry is disabled.
2021-07-30 19:35:10.939 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ZRX-USDT, Entry is disabled.
2021-07-30 19:35:10.954 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAVES-ETH, Entry is disabled.
2021-07-30 19:35:11.008 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: XTZ-ETH, Entry is disabled.
2021-07-30 19:35:11.028 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: REN-BTC, Entry is disabled.
2021-07-30 19:35:11.028 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DAI-BTC, Entry is disabled.
2021-07-30 19:35:11.044 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: IOTA-BTC, Entry is disabled.
2021-07-30 19:35:11.044 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DCR-USDT, Entry is disabled.
2021-07-30 19:35:11.061 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ONG-BTC, Entry is disabled.
2021-07-30 19:35:11.061 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: BAT-USDT, Entry is disabled.
2021-07-30 19:35:11.061 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: BAL-USDT, Entry is disabled.
2021-07-30 19:35:11.077 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDN-USDT, Entry is disabled.
2021-07-30 19:35:11.077 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: MONA-BTC, Entry is disabled.
2021-07-30 19:35:11.077 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDN-BTC, Entry is disabled.
2021-07-30 19:35:11.092 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: CELO-USDT, Entry is disabled.
2021-07-30 19:35:11.092 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: NAV-BTC, Entry is disabled.
2021-07-30 19:35:11.092 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: TUSD-USDT, Entry is disabled.
2021-07-30 19:35:11.108 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: PINK-BTC, Entry is disabled.
2021-07-30 19:35:11.108 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: LRC-BTC, Entry is disabled.
2021-07-30 19:35:11.124 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: SBD-BTC, Entry is disabled.
2021-07-30 19:35:11.124 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: FIL-USDT, Entry is disabled.
2021-07-30 19:35:11.124 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDC-USDT, Entry is disabled.
2021-07-30 19:35:11.139 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: GAME-USDT, Entry is disabled.
2021-07-30 19:35:11.139 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: USDS-BTC, Entry is disabled.
2021-07-30 19:35:12.178 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: LTC-USDT, Entry is disabled.
2021-07-30 19:35:16.270 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:35:17.134 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-USDT, Entry is disabled.
2021-07-30 19:35:18.437 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: DOGE-USDT, Entry is disabled.
2021-07-30 19:35:18.437 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2135 - symbol: ADA-USDT conditions_s: [True, True, True, True, True, True, True]
2021-07-30 19:35:18.453 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:35:18.453 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:35:19.177 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ENJ-BTC, Entry is disabled.
2021-07-30 19:35:19.192 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:35:20.341 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAXP-USDT, Entry is disabled.
2021-07-30 19:35:21.444 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2135 - symbol: ADA-USDT conditions_s: [True, True, True, True, True, True, True]
2021-07-30 19:35:21.460 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-USDT, Entry is disabled.
2021-07-30 19:35:22.460 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAXP-ETH, Entry is disabled.
2021-07-30 19:35:22.460 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: WAXP-USDT, Entry is disabled.
2021-07-30 19:35:23.079 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2199 - symbol: ADA-BTC, Entry is disabled.
2021-07-30 19:35:29.641 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:29.641 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:30.558 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:30.558 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:32.261 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:32.261 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:35.535 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2135 - symbol: XTZ-USDT conditions_s: [True, True, True, True, True, True, True]
2021-07-30 19:35:35.551 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:35.551 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2193 - Symbol: XTZ-USDT, S_TradingEnabled: 1, sSellTradeCount: 0, rBuyTradeCount: 0, fBuyTradeCount: 0
2021-07-30 19:35:37.270 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:37.270 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:37.270 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:37.270 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.445 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.445 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.445 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.445 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.460 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:38.460 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:40.591 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:40.591 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:42.385 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:42.386 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:42.394 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:42.395 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:48.474 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:48.475 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:49.315 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2135 - symbol: ADA-USDT conditions_s: [True, True, True, True, True, True, True]
2021-07-30 19:35:49.321 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:49.321 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2193 - Symbol: ADA-USDT, S_TradingEnabled: 1, sSellTradeCount: 0, rBuyTradeCount: 0, fBuyTradeCount: 0
2021-07-30 19:35:50.654 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:50.655 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:51.663 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:51.663 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:52.427 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:52.427 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:54.637 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:54.638 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:56.478 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:35:56.479 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:00.845 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:00.846 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:12.879 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:12.880 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:23.691 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:23.692 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:24.650 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:24.650 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:24.656 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:24.657 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:26.831 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:26.832 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:27.694 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:27.695 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-30 19:36:31.273 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
