2021-08-03 09:45:05.074 | INFO     | BL.bot.SwT:<module>:74 - Running in test mode: False
2021-08-03 09:45:05.075 | INFO     | BL.bot.SwT:<module>:75 - Running on selected quote currencies: False
2021-08-03 09:45:05.075 | INFO     | BL.bot.SwT:<module>:76 - Always generate ST long buy signal: False
2021-08-03 09:45:05.076 | INFO     | BL.bot.SwT:<module>:77 - Always generate ST short sell signal: False
2021-08-03 09:45:05.077 | INFO     | BL.bot.SwT:<module>:78 - Filter markets by volume and price: True
2021-08-03 09:48:24.617 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ADA-BTC.
2021-08-03 09:48:24.665 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ADA-BTC.
2021-08-03 09:48:24.681 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking TUSD-BTC.
2021-08-03 09:48:24.681 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking TUSD-BTC.
2021-08-03 09:48:50.000 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ADA-USDT.
2021-08-03 09:48:50.016 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ADA-USDT.
2021-08-03 09:49:19.953 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking LRC-BTC.
2021-08-03 09:49:19.960 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking LRC-BTC.
2021-08-03 09:49:48.403 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking TUSD-BTC.
2021-08-03 09:49:48.419 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking TUSD-BTC.
2021-08-03 09:50:14.261 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ADA-BTC.
2021-08-03 09:50:14.277 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ADA-BTC.
2021-08-03 09:50:14.277 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ADA-USDT.
2021-08-03 09:50:14.293 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ADA-USDT.
2021-08-03 09:50:14.293 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ENJ-BTC.
2021-08-03 09:50:14.293 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ENJ-BTC.
2021-08-03 09:50:14.304 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking LTC-USDT.
2021-08-03 09:50:14.308 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking LTC-USDT.
2021-08-03 09:50:14.308 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking DOGE-BTC.
2021-08-03 09:50:14.308 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking DOGE-BTC.
2021-08-03 09:50:14.308 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking IOTA-BTC.
2021-08-03 09:50:14.323 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking IOTA-BTC.
2021-08-03 09:50:14.323 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking TUSD-BTC.
2021-08-03 09:50:14.323 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking TUSD-BTC.
2021-08-03 09:50:14.342 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking WAXP-USDT.
2021-08-03 09:50:14.346 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking WAXP-USDT.
2021-08-03 09:50:14.346 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking DOGE-USDT.
2021-08-03 09:50:14.346 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking DOGE-USDT.
2021-08-03 09:50:14.455 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking GAME-USDT.
2021-08-03 09:50:14.462 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking GAME-USDT.
2021-08-03 09:50:14.462 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking ZRX-USDT.
2021-08-03 09:50:14.468 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking ZRX-USDT.
2021-08-03 09:50:14.468 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking SOLVE-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking SOLVE-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking REN-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking REN-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking USDC-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking USDC-BTC.
2021-08-03 09:50:14.475 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking XEM-USDT.
2021-08-03 09:50:14.491 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking XEM-USDT.
2021-08-03 09:50:14.491 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking NMR-USDT.
2021-08-03 09:50:14.507 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking NMR-USDT.
2021-08-03 09:50:14.511 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking CELO-BTC.
2021-08-03 09:50:14.514 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2268 - Unlocking CELO-BTC.
2021-08-03 09:50:14.514 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2167 - Locking MATIC-BTC.
