2021-07-29 18:49:45.231 | INFO     | BL.bot.SwT:<module>:66 - Running in test mode: False
2021-07-29 18:49:45.231 | INFO     | BL.bot.SwT:<module>:67 - Running on selected quote currencies: False
2021-07-29 18:49:45.231 | INFO     | BL.bot.SwT:<module>:68 - Always generate ST long buy signal: False
2021-07-29 18:49:45.231 | INFO     | BL.bot.SwT:<module>:69 - Always generate ST short sell signal: False
2021-07-29 18:51:17.199 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:51:17.200 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:51:34.592 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:51:34.592 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:11.104 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:11.104 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:30.413 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:30.413 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:39.461 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:39.461 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:39.478 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:39.478 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:48.405 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:48.405 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:52.844 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:52:52.844 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:05.556 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:05.556 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:05.556 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:05.556 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:56.389 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:53:56.389 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:02.533 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:02.533 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:04.658 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:04.658 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:04.690 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:04.690 | DEBUG    | BL.bot.SwT:monitorEntry:2451 - No signal.
2021-07-29 18:54:06.424 | DEBUG    | BL.bot.SwT:checkEntryForRbuy:3633 - ST signal
