2021-08-05 14:12:39.506 | INFO     | BL.bot.SwT:<module>:75 - Running in test mode: False
2021-08-05 14:12:39.507 | INFO     | BL.bot.SwT:<module>:76 - Running on selected quote currencies: False
2021-08-05 14:12:39.507 | INFO     | BL.bot.SwT:<module>:77 - Always generate ST long buy signal: False
2021-08-05 14:12:39.508 | INFO     | BL.bot.SwT:<module>:78 - Always generate ST short sell signal: False
2021-08-05 14:12:39.509 | INFO     | BL.bot.SwT:<module>:79 - Filter markets by volume and price: True
2021-08-05 14:12:39.509 | INFO     | BL.bot.SwT:<module>:80 - Stop %: 5
2021-08-05 14:14:09.950 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking LTC-USDT.
2021-08-05 14:14:10.005 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking LTC-USDT.
2021-08-05 14:14:18.103 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ARK-BTC.
2021-08-05 14:14:18.110 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ARK-BTC.
2021-08-05 14:14:18.111 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ADA-BTC.
2021-08-05 14:14:18.117 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ADA-BTC.
2021-08-05 14:14:20.080 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking DOGE-BTC.
2021-08-05 14:14:20.087 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking DOGE-BTC.
2021-08-05 14:14:34.208 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking WAXP-USDT.
2021-08-05 14:14:34.214 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking WAXP-USDT.
2021-08-05 14:14:38.263 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking TUSD-BTC.
2021-08-05 14:14:38.270 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking TUSD-BTC.
2021-08-05 14:14:39.488 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ADA-BTC.
2021-08-05 14:14:39.494 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ADA-BTC.
2021-08-05 14:14:41.245 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ENJ-BTC.
2021-08-05 14:14:41.250 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ENJ-BTC.
2021-08-05 14:14:46.331 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking LTC-USDT.
2021-08-05 14:14:46.335 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking LTC-USDT.
2021-08-05 14:14:48.285 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking DOGE-BTC.
2021-08-05 14:14:48.291 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking DOGE-BTC.
2021-08-05 14:14:49.258 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking DOGE-BTC.
2021-08-05 14:14:49.264 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking DOGE-BTC.
2021-08-05 14:14:56.316 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking LTC-USDT.
2021-08-05 14:14:56.321 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking LTC-USDT.
2021-08-05 14:14:59.444 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking WAXP-USDT.
2021-08-05 14:14:59.450 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking WAXP-USDT.
2021-08-05 14:15:01.390 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking WAXP-USDT.
2021-08-05 14:15:01.396 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking WAXP-USDT.
2021-08-05 14:15:05.395 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ZRX-USDT.
2021-08-05 14:15:05.400 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ZRX-USDT.
2021-08-05 14:15:10.495 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ADA-USDT.
2021-08-05 14:15:10.500 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ADA-USDT.
2021-08-05 14:15:10.502 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ADA-BTC.
2021-08-05 14:15:10.507 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ADA-BTC.
2021-08-05 14:15:10.508 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking ENJ-BTC.
2021-08-05 14:15:10.513 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking ENJ-BTC.
2021-08-05 14:15:10.515 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking DOGE-BTC.
2021-08-05 14:15:10.520 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking DOGE-BTC.
2021-08-05 14:15:10.521 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking IOTA-BTC.
2021-08-05 14:15:10.526 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2271 - Unlocking IOTA-BTC.
2021-08-05 14:15:10.527 | DEBUG    | BL.bot.SwT:runTradingAlgorithm:2170 - Locking LTC-USDT.
